date_time,gps_latitude,gps_longitude,gps_speed,gps_altitude,gps_angle,compass_heading,depth_distance,winch_position,Temperature,Conductivity,pH,depth,Turbidity,Chlorophyll,DO,Phycocyanin,
08/26/21 09:04:43,45.1565017,29.6590000,0.26,8.60,268.10,23.00,10362.00,0.00,24.33,284.42,3.85,10.32,1.13,2.56,40.34,-0.27,
08/26/21 09:04:44,45.1565017,29.6589983,0.20,8.60,285.48,23.00,1636.00,0.00,24.33,284.43,3.85,10.32,1.08,2.57,40.34,-0.27,
08/26/21 09:04:45,45.1565017,29.6589983,0.06,8.60,318.88,23.00,1718.00,0.00,24.33,284.44,3.85,10.32,1.05,2.56,40.35,-0.27,
08/26/21 09:04:46,45.1565033,29.6589983,0.06,8.60,330.83,23.00,1812.00,0.00,24.33,284.44,3.85,10.32,1.03,2.50,40.35,-0.27,
08/26/21 09:04:47,45.1565033,29.6589967,0.28,8.60,257.06,23.00,1905.00,0.00,24.33,284.44,3.85,10.32,1.02,2.36,40.36,-0.27,
08/26/21 09:04:48,45.1565033,29.6589950,0.26,8.60,286.11,23.00,2010.00,0.00,24.33,284.44,3.85,10.32,1.00,2.23,40.36,-0.26,
08/26/21 09:04:49,45.1565033,29.6589933,0.25,8.60,332.49,23.00,1993.00,0.00,24.33,284.44,3.85,10.32,1.00,2.23,40.36,-0.26,
08/26/21 09:04:50,45.1565050,29.6589933,0.28,8.60,318.20,23.00,2004.00,0.00,24.33,284.45,3.85,10.32,1.01,2.13,40.37,-0.25,
08/26/21 09:04:51,45.1565067,29.6589917,0.32,8.60,304.19,23.00,1996.00,0.00,24.33,284.45,3.85,10.32,1.01,2.00,40.37,-0.26,
08/26/21 09:04:52,45.1565067,29.6589900,0.32,8.60,316.74,23.00,1995.00,0.00,24.33,284.44,3.85,10.32,1.01,1.86,40.38,-0.26,
08/26/21 09:04:53,45.1565083,29.6589883,0.42,8.60,330.68,23.00,2552.00,0.00,24.33,284.44,3.85,10.32,1.01,1.72,40.38,-0.27,
08/26/21 09:04:54,45.1565100,29.6589867,0.29,8.60,329.11,23.00,2803.00,0.00,24.33,284.44,3.85,10.32,1.00,1.61,40.38,-0.28,
08/26/21 09:04:55,45.1565117,29.6589867,0.28,8.60,347.38,23.00,2803.00,0.00,24.33,284.44,3.85,10.32,1.00,1.52,40.39,-0.28,
08/26/21 09:04:56,45.1565117,29.6589850,0.30,8.60,331.11,23.00,3059.00,0.00,24.33,284.44,3.85,10.32,0.99,1.47,40.39,-0.28,
08/26/21 09:04:57,45.1565133,29.6589850,0.20,8.60,356.19,23.00,3667.00,0.00,24.33,284.45,3.85,10.32,0.99,1.42,40.40,-0.29,
08/26/21 09:04:58,45.1565150,29.6589850,0.15,8.60,15.48,23.00,3879.00,0.00,24.33,284.46,3.85,10.32,0.99,1.46,40.40,-0.29,
08/26/21 09:04:59,45.1565150,29.6589850,0.11,8.60,44.53,23.00,4219.00,0.00,24.33,284.46,3.85,10.32,0.99,1.47,40.41,-0.30,
08/26/21 09:05:00,45.1565150,29.6589850,0.15,8.60,81.22,23.00,4495.00,0.00,24.33,284.47,3.85,10.32,0.99,1.47,40.41,-0.30,
08/26/21 09:05:01,45.1565150,29.6589867,0.17,8.60,126.54,23.00,5476.00,0.00,24.33,284.47,3.85,10.32,0.99,1.51,40.42,-0.30,
08/26/21 09:05:02,45.1565150,29.6589883,0.20,8.60,124.91,23.00,6029.00,0.00,24.33,284.48,3.85,10.32,0.99,1.57,40.42,-0.29,
08/26/21 09:05:03,45.1565133,29.6589883,0.28,8.50,151.81,23.00,6395.00,0.00,24.33,284.48,3.85,10.32,0.99,1.64,40.42,-0.29,
08/26/21 09:05:04,45.1565117,29.6589900,0.22,8.50,181.14,23.00,6919.00,0.00,24.33,284.49,3.85,10.32,0.98,1.71,40.43,-0.28,
08/26/21 09:05:05,45.1565117,29.6589900,0.19,8.50,198.96,23.00,7368.00,0.00,24.33,284.49,3.85,10.32,0.98,1.77,40.43,-0.28,
08/26/21 09:05:06,45.1565117,29.6589883,0.10,8.50,162.12,23.00,8148.00,0.00,24.33,284.50,3.85,10.32,0.98,1.81,40.44,-0.28,
08/26/21 09:05:07,45.1565100,29.6589883,0.03,8.50,166.88,23.00,9252.00,0.00,24.33,284.50,3.85,10.32,0.98,1.81,40.44,-0.28,
08/26/21 09:05:08,45.1565100,29.6589883,0.06,8.50,36.95,23.00,1582.00,0.00,24.33,284.50,3.85,10.32,0.97,1.86,40.44,-0.28,
08/26/21 09:05:09,45.1565100,29.6589883,0.09,8.50,44.60,23.00,1669.00,0.00,24.33,284.51,3.85,10.32,0.98,1.95,40.44,-0.28,
08/26/21 09:05:10,45.1565117,29.6589900,0.11,8.50,88.09,25.00,1829.00,0.00,24.33,284.50,3.85,10.32,0.97,2.03,40.45,-0.28,
08/26/21 09:05:11,45.1565117,29.6589900,0.05,8.50,180.27,23.00,2024.00,0.00,24.33,284.49,3.85,10.32,0.97,2.12,40.45,-0.28,
08/26/21 09:05:12,45.1565100,29.6589900,0.04,8.50,265.71,23.00,2006.00,0.00,24.33,284.50,3.85,10.32,0.97,2.18,40.46,-0.27,
08/26/21 09:05:13,45.1565117,29.6589900,0.21,8.50,10.01,23.00,2362.00,0.00,24.33,284.50,3.85,10.32,0.97,2.23,40.46,-0.26,
08/26/21 09:05:14,45.1565117,29.6589900,0.15,8.50,13.28,23.00,2822.00,0.00,24.33,284.50,3.85,10.32,0.97,2.30,40.47,-0.26,
08/26/21 09:05:15,45.1565117,29.6589900,0.07,8.50,302.10,23.00,3018.00,0.00,24.33,284.49,3.85,10.32,0.97,2.37,40.48,-0.24,
08/26/21 09:05:16,45.1565133,29.6589900,0.29,8.50,116.10,23.00,3415.00,0.00,24.33,284.49,3.85,10.32,0.97,2.45,40.48,-0.24,
08/26/21 09:05:17,45.1565117,29.6589917,0.33,8.50,138.74,23.00,3959.00,0.00,24.33,284.48,3.85,10.32,0.97,2.51,40.48,-0.24,
08/26/21 09:05:18,45.1565117,29.6589933,0.31,8.50,143.99,23.00,4167.00,0.00,24.33,284.49,3.85,10.32,0.97,2.56,40.49,-0.23,
08/26/21 09:05:19,45.1565100,29.6589950,0.22,8.50,168.36,23.00,4423.00,0.00,24.33,284.49,3.85,10.32,0.98,2.59,40.49,-0.23,
08/26/21 09:05:20,45.1565083,29.6589950,0.14,8.50,155.66,23.00,5388.00,0.00,24.33,284.49,3.85,10.32,0.98,2.63,40.50,-0.23,
08/26/21 09:05:21,45.1565083,29.6589950,0.16,8.50,216.59,23.00,4790.00,0.00,24.33,284.48,3.85,10.32,0.97,2.69,40.50,-0.23,
08/26/21 09:05:22,45.1565067,29.6589933,0.19,8.50,239.91,23.00,5215.00,0.00,24.33,284.49,3.85,10.32,0.98,2.74,40.50,-0.22,
08/26/21 09:05:23,45.1565067,29.6589933,0.24,8.50,260.69,23.00,6868.00,0.00,24.33,284.50,3.85,10.32,0.98,2.79,40.51,-0.22,
08/26/21 09:05:24,45.1565067,29.6589917,0.17,8.50,256.16,23.00,6868.00,0.00,24.33,284.50,3.85,10.32,0.98,2.79,40.51,-0.22,
08/26/21 09:05:25,45.1565067,29.6589917,0.12,8.50,148.30,23.00,6404.00,0.00,24.33,284.50,3.85,10.32,0.99,2.84,40.51,-0.22,
08/26/21 09:05:26,45.1565067,29.6589917,0.16,8.50,144.72,23.00,1647.00,0.00,24.33,284.50,3.85,10.32,0.99,2.88,40.52,-0.22,
08/26/21 09:05:27,45.1565050,29.6589917,0.09,8.50,124.48,23.00,1691.00,0.00,24.33,284.50,3.85,10.32,1.00,2.91,40.52,-0.22,
08/26/21 09:05:28,45.1565050,29.6589933,0.11,8.50,120.86,23.00,1769.00,0.00,24.33,284.50,3.85,10.32,0.99,2.93,40.52,-0.21,
08/26/21 09:05:29,45.1565050,29.6589933,0.15,8.50,103.96,23.00,1840.00,0.00,24.33,284.50,3.85,10.32,0.99,2.98,40.53,-0.22,
08/26/21 09:05:30,45.1565050,29.6589933,0.08,8.50,227.60,23.00,1933.00,0.00,24.33,284.49,3.85,10.32,0.99,3.05,40.53,-0.22,
08/26/21 09:05:31,45.1565050,29.6589933,0.16,8.50,304.01,23.00,2016.00,0.00,24.33,284.49,3.85,10.32,1.00,3.12,40.54,-0.22,
08/26/21 09:05:32,45.1565050,29.6589917,0.14,8.50,286.02,23.00,2064.00,0.00,24.33,284.49,3.85,10.32,1.00,3.21,40.54,-0.22,
08/26/21 09:05:33,45.1565050,29.6589917,0.09,8.50,330.14,23.00,1923.00,0.00,24.33,284.49,3.85,10.32,1.01,3.26,40.54,-0.22,
08/26/21 09:05:34,45.1565050,29.6589917,0.10,8.50,13.60,23.00,2042.00,0.00,24.33,284.50,3.85,10.32,1.01,3.29,40.55,-0.22,
08/26/21 09:05:35,45.1565067,29.6589917,0.03,8.50,335.33,23.00,1933.00,0.00,24.33,284.50,3.85,10.32,1.02,3.34,40.55,-0.22,
08/26/21 09:05:36,45.1565067,29.6589917,0.13,8.50,143.37,23.00,2006.00,0.00,24.33,284.50,3.85,10.32,1.03,3.42,40.56,-0.22,
08/26/21 09:05:37,45.1565050,29.6589917,0.05,8.50,131.38,23.00,2014.00,0.00,24.33,284.50,3.85,10.32,1.03,3.42,40.56,-0.22,
08/26/21 09:05:38,45.1565050,29.6589917,0.11,8.50,286.97,23.00,2037.00,0.00,24.33,284.50,3.85,10.32,1.03,3.50,40.56,-0.23,
08/26/21 09:05:39,45.1565067,29.6589900,0.18,8.50,292.66,23.00,2005.00,0.00,24.33,284.50,3.85,10.32,1.03,3.57,40.56,-0.22,
08/26/21 09:05:40,45.1565067,29.6589900,0.28,8.50,257.65,23.00,28713.00,0.00,24.33,284.50,3.85,10.32,1.03,3.63,40.57,-0.24,
08/26/21 09:05:41,45.1565067,29.6589883,0.22,8.50,289.90,23.00,28687.00,0.00,24.33,284.50,3.85,10.32,1.03,3.67,40.57,-0.24,
08/26/21 09:05:42,45.1565067,29.6589867,0.19,8.50,237.12,25.00,29119.00,0.00,24.33,284.50,3.85,10.32,1.04,3.69,40.58,-0.24,
08/26/21 09:05:43,45.1565050,29.6589850,0.13,8.60,203.10,25.00,34432.00,0.00,24.33,284.50,3.85,10.32,1.04,3.69,40.58,-0.24,
08/26/21 09:05:44,45.1565050,29.6589850,0.16,8.60,193.57,23.00,34432.00,0.00,24.33,284.51,3.85,10.32,1.04,3.70,40.58,-0.25,
08/26/21 09:05:45,45.1565050,29.6589850,0.24,8.60,216.72,23.00,24279.00,0.00,24.33,284.51,3.85,10.32,1.04,3.79,40.58,-0.25,
08/26/21 09:05:46,45.1565033,29.6589833,0.15,8.60,186.51,23.00,1575.00,0.00,24.33,284.51,3.85,10.32,1.02,3.95,40.59,-0.26,
08/26/21 09:05:47,45.1565033,29.6589833,0.06,8.60,208.11,23.00,1661.00,0.00,24.33,284.52,3.85,10.32,1.01,3.99,40.59,-0.25,
08/26/21 09:05:48,45.1565033,29.6589833,0.17,8.60,200.34,23.00,1751.00,0.00,24.33,284.52,3.85,10.32,1.00,4.00,40.59,-0.26,
08/26/21 09:05:49,45.1565017,29.6589817,0.17,8.60,218.33,23.00,1859.00,0.00,24.33,284.52,3.85,10.32,1.00,4.02,40.59,-0.26,
08/26/21 09:05:50,45.1565017,29.6589817,0.18,8.60,225.87,23.00,1974.00,0.00,24.33,284.52,3.85,10.32,0.99,4.04,40.60,-0.25,
08/26/21 09:05:51,45.1565017,29.6589800,0.19,8.60,241.35,23.00,2000.00,0.00,24.33,284.52,3.85,10.32,0.97,4.04,40.60,-0.25,
08/26/21 09:05:52,45.1565017,29.6589800,0.17,8.60,262.94,23.00,2288.00,0.00,24.33,284.52,3.85,10.32,0.96,4.00,40.60,-0.26,
08/26/21 09:05:53,45.1565017,29.6589783,0.11,8.60,345.23,23.00,2332.00,0.00,24.33,284.52,3.85,10.32,0.96,3.94,40.60,-0.25,
08/26/21 09:05:54,45.1565017,29.6589783,0.21,8.60,319.46,23.00,2696.00,0.00,24.33,284.52,3.85,10.32,0.97,3.82,40.61,-0.25,
08/26/21 09:05:55,45.1565017,29.6589767,0.14,8.60,284.42,23.00,3053.00,0.00,24.33,284.53,3.85,10.32,0.96,3.73,40.61,-0.26,
08/26/21 09:05:56,45.1565017,29.6589767,0.04,8.60,241.38,23.00,3504.00,0.00,24.33,284.53,3.85,10.32,0.96,3.73,40.61,-0.26,
08/26/21 09:05:57,45.1565017,29.6589767,0.12,8.60,193.88,23.00,3864.00,0.00,24.33,284.53,3.85,10.32,0.96,3.61,40.61,-0.26,
08/26/21 09:05:58,45.1565017,29.6589767,0.19,8.60,285.07,23.00,4064.00,0.00,24.33,284.52,3.85,10.32,0.97,3.47,40.61,-0.26,
08/26/21 09:05:59,45.1565033,29.6589750,0.33,8.60,299.66,23.00,4787.00,0.00,24.33,284.53,3.85,10.32,0.97,3.20,40.62,-0.26,
08/26/21 09:06:00,45.1565033,29.6589717,0.39,8.60,310.03,23.00,5365.00,0.00,24.33,284.53,3.85,10.32,0.99,3.06,40.62,-0.25,
08/26/21 09:06:01,45.1565050,29.6589700,0.39,8.60,316.63,23.00,5619.00,0.00,24.33,284.53,3.85,10.32,1.00,2.96,40.62,-0.25,
08/26/21 09:06:02,45.1565067,29.6589683,0.33,8.60,312.74,23.00,6398.00,0.00,24.33,284.53,3.85,10.32,0.99,2.91,40.62,-0.25,
08/26/21 09:06:03,45.1565067,29.6589667,0.28,8.60,315.67,23.00,7113.00,0.00,24.33,284.53,3.85,10.32,1.00,2.86,40.62,-0.25,
08/26/21 09:06:04,45.1565083,29.6589667,0.23,8.60,309.59,23.00,8026.00,0.00,24.33,284.52,3.85,10.32,1.01,2.86,40.62,-0.25,
08/26/21 09:06:05,45.1565083,29.6589650,0.24,8.60,316.02,25.00,8565.00,0.00,24.33,284.52,3.85,10.32,1.01,2.89,40.62,-0.24,
08/26/21 09:06:06,45.1565100,29.6589650,0.16,8.60,342.93,23.00,9858.00,0.00,24.33,284.52,3.85,10.32,1.01,2.93,40.62,-0.24,
08/26/21 09:06:07,45.1565100,29.6589633,0.17,8.60,8.65,23.00,10802.00,0.00,24.33,284.52,3.85,10.32,1.01,3.03,40.63,-0.24,
08/26/21 09:06:09,45.1565117,29.6589650,0.16,8.60,6.41,23.00,10802.00,0.00,24.33,284.51,3.85,10.32,1.02,3.19,40.63,-0.23,
08/26/21 09:06:10,45.1565117,29.6589650,0.14,8.60,350.10,23.00,1538.00,0.00,24.33,284.51,3.85,10.32,1.02,3.19,40.63,-0.23,
08/26/21 09:06:11,45.1565117,29.6589650,0.09,8.60,61.76,23.00,1646.00,0.00,24.33,284.51,3.85,10.32,1.01,3.39,40.63,-0.23,
08/26/21 09:06:12,45.1565133,29.6589650,0.05,8.60,143.06,27.00,1736.00,0.00,24.33,284.51,3.85,10.32,1.00,3.78,40.63,-0.21,
08/26/21 09:06:13,45.1565117,29.6589650,0.05,8.60,170.24,30.00,1848.00,0.00,24.33,284.51,3.85,10.32,1.00,3.96,40.63,-0.21,
08/26/21 09:06:14,45.1565117,29.6589650,0.02,8.60,39.71,35.00,2123.00,0.00,24.33,284.51,3.85,10.32,1.00,4.16,40.63,-0.21,
08/26/21 09:06:15,45.1565117,29.6589667,0.16,8.60,172.64,45.00,2395.00,0.00,24.33,284.51,3.85,10.32,0.99,4.37,40.63,-0.20,
08/26/21 09:06:16,45.1565117,29.6589667,0.26,8.60,158.57,45.00,2643.00,0.00,24.33,284.51,3.85,10.32,0.98,4.53,40.63,-0.19,
08/26/21 09:06:17,45.1565100,29.6589683,0.49,8.60,149.28,47.00,2905.00,0.00,24.33,284.51,3.85,10.32,0.98,4.61,40.63,-0.19,
08/26/21 09:06:18,45.1565083,29.6589683,0.46,8.60,146.23,48.00,3288.00,0.00,24.33,284.51,3.85,10.32,0.98,4.61,40.63,-0.19,
08/26/21 09:06:19,45.1565067,29.6589717,0.29,8.60,141.97,47.00,3578.00,0.00,24.33,284.51,3.85,10.32,0.98,4.59,40.63,-0.18,
08/26/21 09:06:20,45.1565050,29.6589717,0.24,8.60,139.89,47.00,3799.00,0.00,24.33,284.51,3.85,10.32,0.98,4.55,40.63,-0.18,
08/26/21 09:06:21,45.1565050,29.6589733,0.13,8.60,218.11,47.00,4268.00,0.00,24.33,284.51,3.85,10.32,0.99,4.56,40.63,-0.19,
08/26/21 09:06:22,45.1565050,29.6589717,0.18,8.60,217.43,47.00,4657.00,0.00,24.33,284.52,3.85,10.32,0.98,4.52,40.63,-0.19,
08/26/21 09:06:23,45.1565033,29.6589717,0.14,8.60,246.83,48.00,5293.00,0.00,24.33,284.51,3.85,10.32,0.98,4.46,40.63,-0.19,
08/26/21 09:06:24,45.1565033,29.6589700,0.04,8.60,247.08,47.00,5872.00,0.00,24.33,284.51,3.85,10.32,0.98,4.46,40.63,-0.19,
08/26/21 09:06:25,45.1565033,29.6589700,0.08,8.60,206.54,47.00,6522.00,0.00,24.33,284.51,3.85,10.32,0.98,4.39,40.63,-0.19,
08/26/21 09:06:26,45.1565033,29.6589700,0.15,8.60,226.66,47.00,7197.00,0.00,24.33,284.52,3.85,10.32,0.99,4.13,40.63,-0.20,
08/26/21 09:06:27,45.1565017,29.6589683,0.06,8.60,249.80,47.00,7927.00,0.00,24.33,284.51,3.85,10.32,1.00,4.04,40.63,-0.20,
08/26/21 09:06:28,45.1565017,29.6589683,0.04,8.60,121.89,47.00,8852.00,0.00,24.33,284.52,3.85,10.32,1.00,4.03,40.63,-0.21,
08/26/21 09:06:29,45.1565017,29.6589683,0.12,8.60,46.36,47.00,1657.00,0.00,24.33,284.52,3.85,10.32,1.02,4.00,40.63,-0.22,
08/26/21 09:06:30,45.1565033,29.6589683,0.15,8.60,336.51,47.00,1744.00,0.00,24.33,284.53,3.85,10.32,1.04,4.00,40.63,-0.23,
08/26/21 09:06:31,45.1565033,29.6589683,0.18,8.60,344.23,47.00,1840.00,0.00,24.33,284.53,3.85,10.32,1.06,3.98,40.63,-0.23,
08/26/21 09:06:32,45.1565050,29.6589683,0.24,8.60,344.92,47.00,1998.00,0.00,24.33,284.54,3.85,10.32,1.07,3.93,40.63,-0.24,
08/26/21 09:06:33,45.1565067,29.6589683,0.37,8.60,359.97,47.00,2222.00,0.00,24.33,284.54,3.85,10.32,1.09,3.93,40.63,-0.24,
08/26/21 09:06:34,45.1565083,29.6589683,0.38,8.60,336.90,46.00,2482.00,0.00,24.33,284.54,3.85,10.32,1.11,3.96,40.63,-0.24,
08/26/21 09:06:35,45.1565083,29.6589667,0.20,8.60,307.09,46.00,2482.00,0.00,24.33,284.54,3.85,10.32,1.12,4.02,40.62,-0.25,
08/26/21 09:06:36,45.1565100,29.6589650,0.20,8.60,309.49,46.00,2824.00,0.00,24.33,284.55,3.85,10.32,1.13,4.08,40.62,-0.25,
08/26/21 09:06:37,45.1565100,29.6589633,0.16,8.60,304.94,45.00,3236.00,0.00,24.33,284.55,3.85,10.32,1.13,4.17,40.62,-0.25,
08/26/21 09:06:38,45.1565100,29.6589633,0.13,8.60,303.31,46.00,3727.00,0.00,24.33,284.55,3.85,10.32,1.13,4.26,40.62,-0.26,
08/26/21 09:06:39,45.1565117,29.6589617,0.09,8.60,280.55,45.00,4221.00,0.00,24.33,284.54,3.85,10.32,1.13,4.28,40.61,-0.26,
08/26/21 09:06:40,45.1565117,29.6589617,0.07,8.60,60.86,45.00,4689.00,0.00,24.33,284.53,3.85,10.32,1.13,4.37,40.61,-0.25,
08/26/21 09:06:41,45.1565117,29.6589633,0.03,8.60,235.49,45.00,5253.00,0.00,24.33,284.53,3.85,10.32,1.13,4.38,40.61,-0.26,
08/26/21 09:06:42,45.1565117,29.6589617,0.04,8.60,14.97,45.00,5641.00,0.00,24.33,284.53,3.85,10.32,1.13,4.38,40.61,-0.26,
08/26/21 09:06:43,45.1565117,29.6589617,0.12,8.60,333.95,46.00,6452.00,0.00,24.33,284.52,3.85,10.32,1.12,4.36,40.61,-0.26,
08/26/21 09:06:44,45.1565117,29.6589617,0.05,8.60,317.93,45.00,7200.00,0.00,24.33,284.52,3.85,10.32,1.09,4.30,40.60,-0.26,
08/26/21 09:06:45,45.1565117,29.6589617,0.04,8.60,285.70,46.00,8133.00,0.00,24.33,284.52,3.85,10.32,1.07,4.16,40.60,-0.26,
08/26/21 09:06:46,45.1565117,29.6589617,0.21,8.60,257.76,45.00,1594.00,0.00,24.33,284.51,3.85,10.32,1.06,3.98,40.60,-0.26,
08/26/21 09:06:47,45.1565117,29.6589600,0.07,8.60,244.35,45.00,1651.00,0.00,24.33,284.52,3.85,10.32,1.04,3.93,40.59,-0.25,
08/26/21 09:06:48,45.1565117,29.6589600,0.14,8.60,242.93,45.00,1806.00,0.00,24.33,284.53,3.85,10.32,1.02,3.87,40.59,-0.25,
08/26/21 09:06:49,45.1565117,29.6589583,0.12,8.60,194.71,45.00,1843.00,0.00,24.33,284.53,3.85,10.32,1.01,3.82,40.59,-0.25,
08/26/21 09:06:50,45.1565100,29.6589583,0.13,8.60,194.80,44.00,2219.00,0.00,24.33,284.53,3.85,10.32,1.01,3.82,40.59,-0.25,
08/26/21 09:06:51,45.1565100,29.6589583,0.08,8.60,197.17,44.00,2363.00,0.00,24.33,284.53,3.85,10.32,0.99,3.57,40.58,-0.26,
08/26/21 09:06:52,45.1565100,29.6589583,0.10,8.60,111.42,44.00,2799.00,0.00,24.33,284.54,3.85,10.32,0.99,3.45,40.58,-0.26,
08/26/21 09:06:53,45.1565100,29.6589600,0.08,8.60,207.45,45.00,3003.00,0.00,24.33,284.54,3.85,10.32,0.99,3.37,40.58,-0.26,
08/26/21 09:06:54,45.1565100,29.6589600,0.05,8.60,242.93,45.00,3436.00,0.00,24.33,284.56,3.85,10.32,0.98,3.39,40.57,-0.26,
08/26/21 09:06:55,45.1565083,29.6589600,0.10,8.60,103.17,44.00,3858.00,0.00,24.33,284.55,3.85,10.32,0.99,3.53,40.57,-0.26,
08/26/21 09:06:56,45.1565083,29.6589600,0.11,8.60,201.97,40.00,4053.00,0.00,24.33,284.55,3.85,10.32,0.99,3.68,40.57,-0.26,
08/26/21 09:06:57,45.1565083,29.6589600,0.07,8.60,209.42,40.00,4633.00,0.00,24.33,284.55,3.85,10.32,1.00,3.79,40.57,-0.27,
08/26/21 09:06:58,45.1565083,29.6589583,0.19,8.60,283.89,40.00,5119.00,0.00,24.33,284.54,3.85,10.32,0.99,3.92,40.56,-0.27,
08/26/21 09:06:59,45.1565083,29.6589583,0.14,8.60,293.98,39.00,5699.00,0.00,24.33,284.54,3.85,10.32,0.99,3.92,40.56,-0.27,
08/26/21 09:07:00,45.1565083,29.6589567,0.18,8.60,285.80,33.00,5699.00,0.00,24.33,284.54,3.85,10.32,1.00,4.11,40.56,-0.27,
08/26/21 09:07:01,45.1565083,29.6589550,0.16,8.60,3.01,33.00,6365.00,0.00,24.33,284.54,3.85,10.32,0.99,4.30,40.56,-0.26,
08/26/21 09:07:02,45.1565100,29.6589550,0.08,8.60,317.77,35.00,7146.00,0.00,24.33,284.53,3.85,10.32,0.99,4.55,40.55,-0.26,
08/26/21 09:07:03,45.1565100,29.6589550,0.14,8.60,337.14,38.00,8149.00,0.00,24.33,284.54,3.85,10.32,1.01,4.77,40.55,-0.26,
08/26/21 09:07:04,45.1565100,29.6589550,0.13,8.60,1.77,38.00,8392.00,0.00,24.33,284.54,3.85,10.32,1.01,4.95,40.55,-0.26,
08/26/21 09:07:05,45.1565100,29.6589550,0.02,8.60,125.86,39.00,8959.00,0.00,24.33,284.53,3.85,10.32,1.02,5.22,40.54,-0.25,
08/26/21 09:07:06,45.1565100,29.6589550,0.02,8.60,134.91,40.00,9834.00,0.00,24.33,284.52,3.85,10.32,1.04,5.20,40.54,-0.26,
08/26/21 09:07:07,45.1565100,29.6589567,0.17,8.60,127.07,40.00,9746.00,0.00,24.33,284.52,3.85,10.32,1.04,5.20,40.54,-0.26,
08/26/21 09:07:08,45.1565100,29.6589567,0.26,8.60,139.77,42.00,9742.00,0.00,24.33,284.53,3.85,10.32,1.04,5.15,40.54,-0.26,
08/26/21 09:07:09,45.1565083,29.6589583,0.23,8.60,117.62,43.00,1720.00,0.00,24.33,284.53,3.85,10.32,1.03,5.06,40.53,-0.25,
08/26/21 09:07:10,45.1565083,29.6589600,0.25,8.60,100.76,43.00,1811.00,0.00,24.33,284.53,3.85,10.32,1.04,4.89,40.53,-0.25,
08/26/21 09:07:11,45.1565083,29.6589617,0.09,8.60,145.89,42.00,1903.00,0.00,24.33,284.55,3.85,10.32,1.03,4.77,40.53,-0.26,
08/26/21 09:07:12,45.1565083,29.6589617,0.12,8.60,73.44,43.00,2007.00,0.00,24.33,284.55,3.85,10.32,1.03,4.75,40.53,-0.25,
08/26/21 09:07:13,45.1565083,29.6589617,0.13,8.60,297.72,43.00,2097.00,0.00,24.33,284.55,3.85,10.32,1.03,4.75,40.53,-0.25,
08/26/21 09:07:14,45.1565083,29.6589600,0.11,8.60,278.19,44.00,2644.00,0.00,24.33,284.54,3.85,10.32,1.03,4.74,40.52,-0.25,
08/26/21 09:07:15,45.1565083,29.6589600,0.18,8.60,319.71,44.00,3032.00,0.00,24.33,284.54,3.85,10.32,1.03,4.75,40.52,-0.24,
08/26/21 09:07:16,45.1565083,29.6589600,0.14,8.60,346.39,41.00,3450.00,0.00,24.33,284.54,3.85,10.32,1.04,4.67,40.52,-0.24,
08/26/21 09:07:17,45.1565100,29.6589583,0.17,8.60,265.44,34.00,3851.00,0.00,24.33,284.54,3.85,10.32,1.04,4.64,40.51,-0.24,
08/26/21 09:07:18,45.1565083,29.6589583,0.14,8.60,274.69,28.00,4462.00,0.00,24.33,284.56,3.85,10.32,1.03,4.76,40.51,-0.24,
08/26/21 09:07:19,45.1565100,29.6589567,0.22,8.60,262.49,28.00,5094.00,0.00,24.33,284.56,3.85,10.32,1.03,4.76,40.51,-0.24,
08/26/21 09:07:20,45.1565100,29.6589550,0.16,8.60,268.36,32.00,1598.00,0.00,24.33,284.55,3.85,10.32,1.03,4.86,40.51,-0.25,
08/26/21 09:07:21,45.1565100,29.6589550,0.13,8.60,289.40,28.00,1682.00,0.00,24.33,284.55,3.85,10.32,1.02,4.88,40.50,-0.25,
08/26/21 09:07:22,45.1565100,29.6589533,0.22,8.60,342.20,28.00,1682.00,0.00,24.33,284.55,3.85,10.32,1.00,4.86,40.50,-0.24,
08/26/21 09:07:23,45.1565100,29.6589533,0.05,8.50,8.87,28.00,1798.00,0.00,24.33,284.55,3.85,10.32,1.01,4.83,40.50,-0.24,
08/26/21 09:07:24,45.1565117,29.6589533,0.03,8.50,44.21,28.00,1896.00,0.00,24.33,284.55,3.85,10.32,1.01,4.64,40.49,-0.24,
08/26/21 09:07:25,45.1565117,29.6589533,0.06,8.50,51.33,28.00,1992.00,0.00,24.33,284.55,3.85,10.32,1.01,4.56,40.49,-0.24,
08/26/21 09:07:26,45.1565117,29.6589533,0.10,8.50,203.43,28.00,2030.00,0.00,24.33,284.55,3.85,10.32,1.01,4.57,40.49,-0.24,
08/26/21 09:07:27,45.1565117,29.6589533,0.11,8.50,267.01,28.00,2040.00,0.00,24.33,284.55,3.85,10.32,1.01,4.57,40.49,-0.24,
08/26/21 09:07:28,45.1565117,29.6589533,0.13,8.50,259.16,28.00,1982.00,0.00,24.33,284.55,3.85,10.32,1.01,4.54,40.48,-0.24,
08/26/21 09:07:29,45.1565100,29.6589517,0.02,8.50,81.38,28.00,2291.00,0.00,24.33,284.55,3.85,10.32,1.02,4.50,40.48,-0.24,
08/26/21 09:07:30,45.1565117,29.6589517,0.10,8.50,346.40,28.00,2109.00,0.00,24.33,284.55,3.85,10.32,1.01,4.43,40.48,-0.24,
